안성시청 공공저작물 권리확인 요청 목록 (단순데이터),,,,,,,,,,,,,,,,,,,
순번,사이트명,게시판 진입 과정,게시판명,게시물 제목,URL,등록일,기존 공공누리 유형,,개방여부,공공누리유형,,검토불가,단순/업무/비보호,제3자 권리,이미지/첨부파일,초상권,개인정보,의견,비고
42445,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,세대주 신고에 의한 주민등록 거주불명자 직권조치 결과 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39298&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42446,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,보상협의 공시송달 공고(당왕-사곡간 도로 확포장공사),https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39273&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42447,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,고위험군 A형간염 국가예방접종사업 위탁의료기관 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39249&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42448,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,2019년 하반기 대덕면 주민자치센터 수강료 수입지출 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39277&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42449,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,2020년 대덕면 주민자치위원회 위원 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39276&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42450,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,안성1동 주민자치위원회 위원 현황 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39290&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42451,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,자동차상속이전 안내문 반송에 따른 공시송달공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39267&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42452,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,안평1리 이장 공개모집 이장후보자 지원자 면접 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39280&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42453,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,공장등록  취소 처분에 대한 공시송달 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39283&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42454,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,죽산면 주민자치위원회 위원 현황 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39282&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42455,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,2020년도 민간단체 수질보전활동 지원사업 공모,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39270&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42456,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,부동산 거래신고 정밀조사에 따른 관련자료 제출 촉구 요청 공시송달 공고 의뢰(김은*),https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39259&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42457,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,보상계획공고[진사제21호어린이공원],https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39242&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42458,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,부동산 거래신고 정밀조사에 따른 관련자료 제출 요청 공시송달 공고 의뢰(남*),https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39258&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42459,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,2020년 안성시 행정처분 기준 공표,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39268&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42460,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,"자동차의무보험 가입촉구서 및 처분사전통지서, 과태료 재판 반송분 공시송달",https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39274&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42461,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,주민등록증 신규발급 공시송달 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39271&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42462,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,기간제근로자(깨끗한 쓰레기 처리 감시원) 채용공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39275&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42463,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,공유수면 점・사용 실시계획승인 고시[승인번호 제2020-01호],https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39266&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42464,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,하천점용허가(신규) 고시,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39264&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42465,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,공유수면 점・사용허가 고시[허가번호 제2020-01호],https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39244&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42466,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,주택건설사업계획(변경)승인 고시[(주)한국토지신탁],https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39245&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42467,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,축산물 위생관리법 위반 과태료 체납에 따른 납부독촉 공시송달 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39243&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42468,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,교통사고 잦은 곳 무인단속카메라 CCTV설치 행정예고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39232&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42469,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,2019년 하반기 안성3동 주민자치센터 수강료 수입・지출 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39238&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42470,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,안성시보건소 신체활동 프로그램 수강생 모집,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39247&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42471,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,차령초과 자진말소 이해관계인 권리행사 공시송달 공고(2019-25),https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39265&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42472,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,담배소매인 폐업에 따른 신규 신청 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39254&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42473,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,무단방치자동차 강제처리(폐차)에 따른 이해관계인 권리행사 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39252&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42474,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,안성3동 주민자치위원회 위원현황 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39241&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42475,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,공도 도시계획시설(도로:소로2-16호선) 실시계획인가(변경) 고시,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39140&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42476,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,주민등록 무단전출자 직권조치 결과 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39225&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42477,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,2019년 하반기 금광면 주민자치센터 수강료 수입지출 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39218&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42478,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,무단방치차량 자진처리 명령 공시송달 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39240&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42479,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,2020년 상반기 소나무재선충병방제사업(하남권역) 시행공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39239&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42480,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,2020년도 노후경유차 조기폐차 지원사업 시행 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39233&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42481,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,2020년 슬레이트 처리 및 지붕개량 지원사업 시행 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39206&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42482,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,차령초과 자진말소 이해관계인 권리행사 공시송달 공고(2019-24),https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39214&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42483,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,주민등록 거주불명등록자 행정상 관리주소 이전공고(2차),https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39216&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42484,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,2020년 고추비가림재배시설 지원 사업 신청 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39205&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42485,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,「2020년 지역공동체일자리사업」참여자 모집 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39201&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42486,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,자동차 이전등록(지연)위반 범칙금 고지서 반송분 공시송달공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39200&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42487,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,2020년 청사초롱 프로젝트 참여자 수시모집 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39137&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42488,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,주민등록 거주불명등록자 행정상 관리주소 이전공고(2차),https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39213&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42489,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,주민등록 무단전출 직권조치 결과 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39215&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42490,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,금광면 주민자치위원회 위원 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39219&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42491,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,공도 도시계획시설(도로 신설 및 공공청사 폐지) 결정 및 지형도면 고시,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39131&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42492,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,운행정지명령 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39202&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42493,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,2019년 하반기 주민자치센터 수강료 수입지출 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39185&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42494,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,주민등록 무단전출 직권조치 결과 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39188&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42495,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,안성맞춤 휴게소내 안성농특산물 판매장 위탁운영 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39181&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42496,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,2020년 안성시장애아재활치료교육센터 세입 세출 예산 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39192&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42497,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,안성2동 주민자치위원회 위원 현황 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39184&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42498,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,2019년 하반기 안성2동 주민자치센터 수강료 수입지출내역 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39183&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42499,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,세대주 신고에 의한 거주불명등록자 직권조치 결과공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39197&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42500,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,지방세 압류통지서 공시송달 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39195&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42501,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,2020년 안성시장애인주간보호시설 세입 세출 예산안 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39190&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42502,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,담배소매인 폐업에 따른 신규 신청 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39186&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42503,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,2019년 하반기 원곡면 주민자치센터 수강료 수입지출내역 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39156&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42504,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,"도로지정 공고【김동*, 강승*】",https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39179&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42505,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,안성 아양지구 주변 도시계획도로(대로3-11호선) 실시계획변경인가 고시,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39100&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42506,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,도로명주소 고시 (2020-2차),https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39158&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42507,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,공유수면 점・사용허가 고시 알림,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39155&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42508,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,건설기계조종사면허 정기적성검사 안내엽서 반송에 따른 공시송달 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39174&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42509,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,2019년 하반기 미양면 주민자치센터 수강료 수입지출내역 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39176&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42510,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,담배소매인 폐업에 따른 신규 신청 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39180&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42511,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,유방암 무료 선별검사 참여자 모집 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39168&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42512,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,미양면 주민자치위원 현황 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39165&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42513,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,2020년도 가정용 저녹스 보일러 설치 지원사업,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39169&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42514,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,도로지정 공고[남상*/모정*],https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39171&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42515,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,2019년 하반기 죽산면 주민자치센터 수강료 수입・지출 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39170&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42516,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,삼죽면 주민자치위원회 위원 현황 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39182&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42517,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,『2020 찾아가는 문화활동』사업 참여단체 공모,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39136&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42518,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,2020년 상반기 공공근로사업 참여자 모집 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39134&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42519,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,결혼중개업체 공시(2019.12.말 기준),https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39172&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42520,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,안성시 수도시설의 원인자 부담금 고시(2020년),https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39145&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42521,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,불법 주정차 무인단속카메라(CCTV) 성능개선 설치에 따른 행정예고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39124&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42522,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,2020년 사회복지법인 및 안성종합사회복지관 세입・세출 예산공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39153&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42523,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,공시송달공고[서운 신촌도로(소로2-1호선) 개설공사],https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39126&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42524,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,보상계획 공고[갈전-마산간 도로 확포장공사],https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39029&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42525,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,도로지정 공고[강민*],https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39150&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42526,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,2020년 국내전시회 참가지원 사업 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39149&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42527,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,2020년 중소기업 특례보증 추천 지원계획 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39147&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42528,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,2020년 중소기업 육성기금 지원계획 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39146&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42529,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,2020년 산업재산권 출원등록 지원계획 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39151&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42530,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,2020년 소상공인 특례보증 추천 지원계획 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39144&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42531,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,2020년도 주민투표 청구권자 총수 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39117&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42532,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,안성시 농산물가공 지원센터 사용・수익허가 운영체 선정결과 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39133&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42533,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,도로명주소 건물번호판교부 수수료 고시,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39122&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42534,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,폐기물관리법 위반 청결유지 조치명령 반송에 따른 공시송달,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39129&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42535,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,폐기물관리법 위반 과태료 부과 사전통지 고지서 반송에 따른 공시송달 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39123&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42536,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,"2019년 하반기 주민자치센터 수강료 수입,지출 공고",https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39114&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
