순번,대분류,중분류,기관명,사이트명,카테고리,이름,설명,등록일,수량,기존 공공누리 유형,최종 공공누리 유형,계약서 유무,비고,저작물명,,유형,디지털형태,설명,주제어,언어,제작일,,계약서,저작권자,,공동저작자,저작인접권자,공개유형,저작물성,비보호저작물,업무상저작물,상업적이용허락,저작재산권,,,,,,,공동저작자동의,유효기간,,초상권
371,영상,기록,국제방송교류재단,아리랑국제방송,TV,Ep.45 Gangnam Insider’s Picks Season 4 Special: A to Z on Gangnam Ep.8 (Season 4),Gangnam Insider's Picks,2023-02-25 00:00:00,1,미부착,제4유형,무,,Ep.45 Gangnam Insider’s Picks Season 4 Special: A to Z on Gangnam Ep.8 (Season 4),,영상,영상,,방송,영어/한국어,,2023-02-25 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2093-02-25 00:00:00,,
372,영상,기록,국제방송교류재단,아리랑국제방송,TV,Ep.44 Gangnam Insider’s Picks Season 4 Special: A to Z on Gangnam Ep.7 (Season 4),Gangnam Insider's Picks,2023-02-18 00:00:00,1,미부착,제4유형,무,,Ep.44 Gangnam Insider’s Picks Season 4 Special: A to Z on Gangnam Ep.7 (Season 4),,영상,영상,,방송,영어/한국어,,2023-02-18 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2093-02-18 00:00:00,,
373,영상,기록,국제방송교류재단,아리랑국제방송,TV,Ep.43 Gangnam Insider’s Picks Season 4 Special: A to Z on Gangnam Ep.6 (Season 4),Gangnam Insider's Picks,2023-02-11 00:00:00,1,미부착,제4유형,무,,Ep.43 Gangnam Insider’s Picks Season 4 Special: A to Z on Gangnam Ep.6 (Season 4),,영상,영상,,방송,영어/한국어,,2023-02-11 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2093-02-11 00:00:00,,
374,영상,기록,국제방송교류재단,아리랑국제방송,TV,Ep.42 Gangnam Insider’s Picks Season 4 Special: A to Z on Gangnam Ep.5 (Season 4),Gangnam Insider's Picks,2023-02-04 00:00:00,1,미부착,제4유형,무,,Ep.42 Gangnam Insider’s Picks Season 4 Special: A to Z on Gangnam Ep.5 (Season 4),,영상,영상,,방송,영어/한국어,,2023-02-04 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2093-02-04 00:00:00,,
375,영상,기록,국제방송교류재단,아리랑국제방송,TV,Ep.41 Gangnam Insider’s Picks Season 4 Special: A to Z on Gangnam Ep.4 (Season 4),Gangnam Insider's Picks,2023-01-28 00:00:00,1,미부착,제4유형,무,,Ep.41 Gangnam Insider’s Picks Season 4 Special: A to Z on Gangnam Ep.4 (Season 4),,영상,영상,,방송,영어/한국어,,2023-01-28 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2093-01-28 00:00:00,,
376,영상,기록,국제방송교류재단,아리랑국제방송,TV,Ep.40 Gangnam Insider’s Picks Season 4 Special: A to Z on Gangnam Ep.3 (Season 4),Gangnam Insider's Picks,2023-01-21 00:00:00,1,미부착,제4유형,무,,Ep.40 Gangnam Insider’s Picks Season 4 Special: A to Z on Gangnam Ep.3 (Season 4),,영상,영상,,방송,영어/한국어,,2023-01-21 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2093-01-21 00:00:00,,
377,영상,기록,국제방송교류재단,아리랑국제방송,TV,Ep.39 Gangnam Insider’s Picks Season 4 Special: A to Z on Gangnam Ep.2 (Season 4),Gangnam Insider's Picks,2023-01-14 00:00:00,1,미부착,제4유형,무,,Ep.39 Gangnam Insider’s Picks Season 4 Special: A to Z on Gangnam Ep.2 (Season 4),,영상,영상,,방송,영어/한국어,,2023-01-14 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2093-01-14 00:00:00,,
378,영상,기록,국제방송교류재단,아리랑국제방송,TV,Ep.38 Gangnam Insider’s Picks Season 4 Special: A to Z on Gangnam Ep.1 (Season 4),Gangnam Insider's Picks,2023-01-07 00:00:00,1,미부착,제4유형,무,,Ep.38 Gangnam Insider’s Picks Season 4 Special: A to Z on Gangnam Ep.1 (Season 4),,영상,영상,,방송,영어/한국어,,2023-01-07 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2093-01-07 00:00:00,,
379,영상,기록,국제방송교류재단,아리랑국제방송,TV,Ep.37 Gangnam Insider’s Picks Season 4 Special: Our Friends (Season 4),Gangnam Insider's Picks,2022-12-31 00:00:00,1,미부착,제4유형,무,,Ep.37 Gangnam Insider’s Picks Season 4 Special: Our Friends (Season 4),,영상,영상,,방송,영어/한국어,,2022-12-31 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2092-12-31 00:00:00,,
380,영상,기록,국제방송교류재단,아리랑국제방송,TV,Ep.36 Gangnam Insider’s Picks Season 4 Special: Places (Season 4),Gangnam Insider's Picks,2022-12-24 00:00:00,1,미부착,제4유형,무,,Ep.36 Gangnam Insider’s Picks Season 4 Special: Places (Season 4),,영상,영상,,방송,영어/한국어,,2022-12-24 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2092-12-24 00:00:00,,
381,영상,경제/산업/일상,국제방송교류재단,아리랑국제방송,TV,Episode 315,Global Business Report,2019-12-30 00:00:00,1,미부착,제4유형,무,,Episode 315,,영상,영상,,방송,영어/한국어,,2019-12-30 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2089-12-30 00:00:00,,
382,영상,경제/산업/일상,국제방송교류재단,아리랑국제방송,TV,Episode 314,Global Business Report,2019-12-23 00:00:00,1,미부착,제4유형,무,,Episode 314,,영상,영상,,방송,영어/한국어,,2019-12-23 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2089-12-23 00:00:00,,
383,영상,경제/산업/일상,국제방송교류재단,아리랑국제방송,TV,Episode 313,Global Business Report,2019-12-16 00:00:00,1,미부착,제4유형,무,,Episode 313,,영상,영상,,방송,영어/한국어,,2019-12-16 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2089-12-16 00:00:00,,
384,영상,경제/산업/일상,국제방송교류재단,아리랑국제방송,TV,Episode 312,Global Business Report,2019-12-09 00:00:00,1,미부착,제4유형,무,,Episode 312,,영상,영상,,방송,영어/한국어,,2019-12-09 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2089-12-09 00:00:00,,
385,영상,경제/산업/일상,국제방송교류재단,아리랑국제방송,TV,Episode 311,Global Business Report,2019-12-02 00:00:00,1,미부착,제4유형,무,,Episode 311,,영상,영상,,방송,영어/한국어,,2019-12-02 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2089-12-02 00:00:00,,
386,영상,경제/산업/일상,국제방송교류재단,아리랑국제방송,TV,Episode 310,Global Business Report,2019-11-25 00:00:00,1,미부착,제4유형,무,,Episode 310,,영상,영상,,방송,영어/한국어,,2019-11-25 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2089-11-25 00:00:00,,
387,영상,경제/산업/일상,국제방송교류재단,아리랑국제방송,TV,Episode 309,Global Business Report,2019-11-18 00:00:00,1,미부착,제4유형,무,,Episode 309,,영상,영상,,방송,영어/한국어,,2019-11-18 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2089-11-18 00:00:00,,
388,영상,경제/산업/일상,국제방송교류재단,아리랑국제방송,TV,Episode 308,Global Business Report,2019-11-11 00:00:00,1,미부착,제4유형,무,,Episode 308,,영상,영상,,방송,영어/한국어,,2019-11-11 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2089-11-11 00:00:00,,
389,영상,경제/산업/일상,국제방송교류재단,아리랑국제방송,TV,Episode 307,Global Business Report,2019-11-04 00:00:00,1,미부착,제4유형,무,,Episode 307,,영상,영상,,방송,영어/한국어,,2019-11-04 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2089-11-04 00:00:00,,
390,영상,경제/산업/일상,국제방송교류재단,아리랑국제방송,TV,Episode 306,Global Business Report,2019-10-28 00:00:00,1,미부착,제4유형,무,,Episode 306,,영상,영상,,방송,영어/한국어,,2019-10-28 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2089-10-28 00:00:00,,
391,영상,기록,국제방송교류재단,아리랑국제방송,TV,Episode 132,Globetrotters,2019-10-18 00:00:00,1,미부착,제4유형,무,,Episode 132,,영상,영상,,방송,영어/한국어,,2019-10-18 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2089-10-18 00:00:00,,
392,영상,기록,국제방송교류재단,아리랑국제방송,TV,Episode 131,Globetrotters,2019-10-11 00:00:00,1,미부착,제4유형,무,,Episode 131,,영상,영상,,방송,영어/한국어,,2019-10-11 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2089-10-11 00:00:00,,
393,영상,기록,국제방송교류재단,아리랑국제방송,TV,Episode 130,Globetrotters,2019-09-27 00:00:00,1,미부착,제4유형,무,,Episode 130,,영상,영상,,방송,영어/한국어,,2019-09-27 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2089-09-27 00:00:00,,
394,영상,기록,국제방송교류재단,아리랑국제방송,TV,Episode 129,Globetrotters,2019-09-20 00:00:00,1,미부착,제4유형,무,,Episode 129,,영상,영상,,방송,영어/한국어,,2019-09-20 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2089-09-20 00:00:00,,
395,영상,기록,국제방송교류재단,아리랑국제방송,TV,Episode 128,Globetrotters,2019-09-13 00:00:00,1,미부착,제4유형,무,,Episode 128,,영상,영상,,방송,영어/한국어,,2019-09-13 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2089-09-13 00:00:00,,
396,영상,기록,국제방송교류재단,아리랑국제방송,TV,Episode 127,Globetrotters,2019-09-06 00:00:00,1,미부착,제4유형,무,,Episode 127,,영상,영상,,방송,영어/한국어,,2019-09-06 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2089-09-06 00:00:00,,
397,영상,기록,국제방송교류재단,아리랑국제방송,TV,Episode 126,Globetrotters,2019-08-30 00:00:00,1,미부착,제4유형,무,,Episode 126,,영상,영상,,방송,영어/한국어,,2019-08-30 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2089-08-30 00:00:00,,
398,영상,기록,국제방송교류재단,아리랑국제방송,TV,Episode 125,Globetrotters,2019-08-23 00:00:00,1,미부착,제4유형,무,,Episode 125,,영상,영상,,방송,영어/한국어,,2019-08-23 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2089-08-23 00:00:00,,
399,영상,기록,국제방송교류재단,아리랑국제방송,TV,Episode 124,Globetrotters,2019-08-16 00:00:00,1,미부착,제4유형,무,,Episode 124,,영상,영상,,방송,영어/한국어,,2019-08-16 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2089-08-16 00:00:00,,
400,영상,기록,국제방송교류재단,아리랑국제방송,TV,Episode 123,Globetrotters,2019-08-09 00:00:00,1,미부착,제4유형,무,,Episode 123,,영상,영상,,방송,영어/한국어,,2019-08-09 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2089-08-09 00:00:00,,
401,영상,기록,국제방송교류재단,아리랑국제방송,TV,"Ep.346 Gum Nanse, Conductor and Artistic Director",Heart to Heart,2020-02-26 00:00:00,1,미부착,제4유형,무,,"Ep.346 Gum Nanse, Conductor and Artistic Director",,영상,영상,,방송,영어/한국어,,2020-02-26 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2090-02-26 00:00:00,,
402,영상,기록,국제방송교류재단,아리랑국제방송,TV,"Ep.345 LEE Jin-sik, Acting President of Asia Culture Center (ACC)",Heart to Heart,2020-02-25 00:00:00,1,미부착,제4유형,무,,"Ep.345 LEE Jin-sik, Acting President of Asia Culture Center (ACC)",,영상,영상,,방송,영어/한국어,,2020-02-25 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2090-02-25 00:00:00,,
403,영상,기록,국제방송교류재단,아리랑국제방송,TV,"Ep.344 David-Pierre Jalicon, CEO of D.P.J Partners",Heart to Heart,2020-02-19 00:00:00,1,미부착,제4유형,무,,"Ep.344 David-Pierre Jalicon, CEO of D.P.J Partners",,영상,영상,,방송,영어/한국어,,2020-02-19 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2090-02-19 00:00:00,,
404,영상,기록,국제방송교류재단,아리랑국제방송,TV,"Ep.343 Park Seori, President of ASIA HOLDINGS Co., Ltd.",Heart to Heart,2020-02-18 00:00:00,1,미부착,제4유형,무,,"Ep.343 Park Seori, President of ASIA HOLDINGS Co., Ltd.",,영상,영상,,방송,영어/한국어,,2020-02-18 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2090-02-18 00:00:00,,
405,영상,기록,국제방송교류재단,아리랑국제방송,TV,"Ep.342 LEE Man Soo, Chief Director of Hulk Foundation",Heart to Heart,2020-02-12 00:00:00,1,미부착,제4유형,무,,"Ep.342 LEE Man Soo, Chief Director of Hulk Foundation",,영상,영상,,방송,영어/한국어,,2020-02-12 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2090-02-12 00:00:00,,
406,영상,기록,국제방송교류재단,아리랑국제방송,TV,"Ep.341 Kim Sang-bae, Associate Professor of Mechanical Engineering at MIT",Heart to Heart,2020-02-11 00:00:00,1,미부착,제4유형,무,,"Ep.341 Kim Sang-bae, Associate Professor of Mechanical Engineering at MIT",,영상,영상,,방송,영어/한국어,,2020-02-11 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2090-02-11 00:00:00,,
407,영상,기록,국제방송교류재단,아리랑국제방송,TV,"Ep.340 CHANG Jae-bok, Ambassador for Public Diplomacy",Heart to Heart,2020-02-05 00:00:00,1,미부착,제4유형,무,,"Ep.340 CHANG Jae-bok, Ambassador for Public Diplomacy",,영상,영상,,방송,영어/한국어,,2020-02-05 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2090-02-05 00:00:00,,
408,영상,기록,국제방송교류재단,아리랑국제방송,TV,"Ep.339 LEE Jin hyung, Pizza Chef",Heart to Heart,2020-02-04 00:00:00,1,미부착,제4유형,무,,"Ep.339 LEE Jin hyung, Pizza Chef",,영상,영상,,방송,영어/한국어,,2020-02-04 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2090-02-04 00:00:00,,
409,영상,기록,국제방송교류재단,아리랑국제방송,TV,"Ep.338 KH KIM, Professor of Educational Psychology at The College of William & Mary",Heart to Heart,2020-01-29 00:00:00,1,미부착,제4유형,무,,"Ep.338 KH KIM, Professor of Educational Psychology at The College of William & Mary",,영상,영상,,방송,영어/한국어,,2020-01-29 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2090-01-29 00:00:00,,
410,영상,기록,국제방송교류재단,아리랑국제방송,TV,"Ep.337 James KIM, Chairman & CEO of AMCHAM Korea",Heart to Heart,2020-01-28 00:00:00,1,미부착,제4유형,무,,"Ep.337 James KIM, Chairman & CEO of AMCHAM Korea",,영상,영상,,방송,영어/한국어,,2020-01-28 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2090-01-28 00:00:00,,
411,영상,경제/산업/일상,국제방송교류재단,아리랑국제방송,TV,"InsideBiz Ep.62 [ Smart furniture, bringing changes in people's lives / Smart furniture / Lumir ]",InsideBiz,2018-05-31 00:00:00,1,미부착,제4유형,무,,"InsideBiz Ep.62 [ Smart furniture, bringing changes in people's lives / Smart furniture / Lumir ]",,영상,영상,,방송,영어/한국어,,2018-05-31 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2088-05-31 00:00:00,,
412,영상,경제/산업/일상,국제방송교류재단,아리랑국제방송,TV,"InsideBiz Ep.61 [ ICT, bringing a paradigm shift in education / Korea Health Industry Development Institute / YE PHARM, producing Ice Cooling Sheet ]",InsideBiz,2018-05-24 00:00:00,1,미부착,제4유형,무,,"InsideBiz Ep.61 [ ICT, bringing a paradigm shift in education / Korea Health Industry Development Institute / YE PHARM, producing Ice Cooling Sheet ]",,영상,영상,,방송,영어/한국어,,2018-05-24 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2088-05-24 00:00:00,,
413,영상,경제/산업/일상,국제방송교류재단,아리랑국제방송,TV,"InsideBiz Ep.60 [ Sound wave / KOBA 2018 / Bagel Labs, developing a smart tape measure ]",InsideBiz,2018-05-17 00:00:00,1,미부착,제4유형,무,,"InsideBiz Ep.60 [ Sound wave / KOBA 2018 / Bagel Labs, developing a smart tape measure ]",,영상,영상,,방송,영어/한국어,,2018-05-17 00:00:00,,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2088-05-17 00:00:00,,
